yyyymm,Index,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx,MA_1_9,MA_1_12,MA_2_9,MA_2_12,MA_3_9,MA_3_12,MOM_1,MOM_2,MOM_3,MOM_6,MOM_9,MOM_12
198010,127.47 ,6.10000 ,14.70000 ,0.92959 ,0.11620 ,0.12310 ,0.14230 ,0.12310 ,0.02277 ,0.00950 ,0.00952 ,-0.02630 ,-0.01590 ,0.00219 ,0.00145 ,0.01781 ,0.01474 ,1,1,1,1,1,1,1,1,1,1,1,1
198011,140.52 ,6.13000 ,14.76000 ,0.86516 ,0.13730 ,0.12970 ,0.14640 ,0.12300 ,0.02195 ,0.00960 ,0.00825 ,0.01000 ,0.00170 ,0.00242 ,0.00131 ,0.10991 ,0.10302 ,1,1,1,1,1,1,1,1,1,1,1,1
198012,135.76 ,6.16000 ,14.82000 ,0.89150 ,0.15490 ,0.13210 ,0.15140 ,0.11990 ,0.02682 ,0.01310 ,0.00936 ,0.03520 ,0.02480 ,0.00295 ,0.00102 ,-0.03063 ,-0.03301 ,1,1,1,1,1,1,0,1,1,1,1,1
198101,129.55 ,6.20000 ,14.74000 ,0.90724 ,0.15020 ,0.12810 ,0.15030 ,0.12110 ,0.02870 ,0.01040 ,0.00811 ,-0.01150 ,-0.01300 ,0.00160 ,0.00071 ,-0.04337 ,-0.04504 ,1,1,1,1,1,1,0,0,1,1,1,1
198102,131.27 ,6.24000 ,14.66000 ,0.88182 ,0.14790 ,0.13350 ,0.15370 ,0.12830 ,0.03001 ,0.01070 ,0.01034 ,-0.04350 ,-0.02690 ,0.00153 ,0.00073 ,0.02127 ,0.01349 ,1,1,1,1,1,1,1,0,0,1,1,1
198103,136.00 ,6.28000 ,14.58000 ,0.92492 ,0.13360 ,0.13330 ,0.15340 ,0.12480 ,0.02794 ,0.01210 ,0.00683 ,0.03840 ,0.03110 ,0.00208 ,0.00045 ,0.03829 ,0.03543 ,1,1,1,1,1,1,1,1,1,1,1,1
198104,132.81 ,6.31670 ,14.72330 ,0.93059 ,0.13690 ,0.13880 ,0.15560 ,0.13320 ,0.02735 ,0.01080 ,0.00678 ,-0.05180 ,-0.07690 ,0.00083 ,0.00042 ,-0.02021 ,-0.02197 ,1,1,1,1,1,1,0,1,1,1,1,1
198105,132.59 ,6.35330 ,14.86670 ,0.93622 ,0.16300 ,0.14320 ,0.15950 ,0.12650 ,0.02884 ,0.01150 ,0.00786 ,0.06220 ,0.05950 ,0.00092 ,0.00000 ,0.00654 ,-0.00112 ,1,1,1,1,1,1,0,0,1,0,1,1
198106,131.21 ,6.39000 ,15.01000 ,0.95047 ,0.14730 ,0.13750 ,0.15800 ,0.13040 ,0.02789 ,0.01350 ,0.00891 ,-0.01790 ,0.00230 ,0.00100 ,-0.00006 ,-0.00826 ,-0.01118 ,0,1,0,1,0,1,0,0,0,0,1,1
198107,130.92 ,6.43330 ,15.09670 ,0.97497 ,0.14950 ,0.14380 ,0.16170 ,0.13700 ,0.02559 ,0.01240 ,0.01104 ,-0.03530 ,-0.03720 ,0.00110 ,-0.00032 ,0.00071 ,-0.00095 ,0,0,0,0,0,1,0,0,0,1,1,1
198108,122.79 ,6.47670 ,15.18330 ,1.05335 ,0.15510 ,0.14890 ,0.16340 ,0.14450 ,0.02699 ,0.01280 ,0.00764 ,-0.03860 ,-0.03450 ,0.00182 ,-0.00081 ,-0.05554 ,-0.06366 ,0,0,0,0,0,0,0,0,0,0,0,1
198109,116.18 ,6.52000 ,15.27000 ,1.09238 ,0.14700 ,0.15490 ,0.16920 ,0.14820 ,0.02148 ,0.01240 ,0.00975 ,-0.01450 ,-0.01990 ,0.00276 ,-0.00054 ,-0.05047 ,-0.05350 ,0,0,0,0,0,0,0,0,0,0,0,0
198110,121.89 ,6.55670 ,15.30000 ,1.08909 ,0.13540 ,0.15400 ,0.17110 ,0.13840 ,0.01490 ,0.01210 ,0.00215 ,0.08290 ,0.05210 ,0.00208 ,-0.00082 ,0.05212 ,0.04869 ,0,0,0,0,0,0,1,0,0,0,0,0
198111,126.35 ,6.59330 ,15.33000 ,1.04446 ,0.10860 ,0.14220 ,0.16390 ,0.12200 ,0.01567 ,0.01070 ,0.00321 ,0.14100 ,0.12670 ,0.00150 ,-0.00102 ,0.04383 ,0.03592 ,0,0,0,0,0,0,1,1,1,0,0,0
198112,122.55 ,6.63000 ,15.36000 ,1.06114 ,0.10850 ,0.14230 ,0.16550 ,0.13340 ,0.01191 ,0.00870 ,0.00320 ,-0.07130 ,-0.05800 ,0.00091 ,-0.00128 ,-0.02706 ,-0.02975 ,0,0,0,0,0,0,0,1,1,0,0,0
198201,120.40 ,6.66000 ,15.17670 ,1.06589 ,0.12280 ,0.15180 ,0.17100 ,0.14150 ,0.01070 ,0.00800 ,0.00319 ,0.00460 ,-0.01290 ,0.00252 ,-0.00188 ,-0.01537 ,-0.01687 ,0,0,0,0,0,0,0,0,0,0,0,0
198202,113.11 ,6.69000 ,14.99330 ,1.12629 ,0.13480 ,0.15270 ,0.17180 ,0.14020 ,0.01051 ,0.00920 ,0.00318 ,0.01820 ,0.03120 ,0.00192 ,-0.00206 ,-0.05044 ,-0.05959 ,0,0,0,0,0,0,0,0,0,0,0,0
198203,111.96 ,6.72000 ,14.81000 ,1.18575 ,0.12680 ,0.14580 ,0.16820 ,0.13870 ,0.00555 ,0.00980 ,-0.00106 ,0.02310 ,0.03060 ,0.00180 ,-0.00189 ,-0.00681 ,-0.01046 ,0,0,0,0,0,0,0,0,0,0,0,0
198204,116.44 ,6.75000 ,14.59670 ,1.14998 ,0.12700 ,0.14460 ,0.16780 ,0.13480 ,0.00292 ,0.01130 ,0.00423 ,0.03730 ,0.03380 ,0.00125 ,-0.00193 ,0.04155 ,0.04006 ,0,0,0,0,0,0,1,1,0,0,0,0
198205,111.88 ,6.78000 ,14.38330 ,1.19042 ,0.12090 ,0.14260 ,0.16640 ,0.13580 ,-0.00096 ,0.01060 ,0.00948 ,0.00340 ,0.02450 ,0.00085 ,-0.00212 ,-0.02951 ,-0.03983 ,0,0,0,0,0,0,0,0,0,0,0,0
198206,109.61 ,6.81000 ,14.17000 ,1.20158 ,0.12470 ,0.14810 ,0.16920 ,0.14120 ,0.00121 ,0.00960 ,0.01253 ,-0.02230 ,-0.04680 ,0.00149 ,-0.00218 ,-0.01578 ,-0.01893 ,0,0,0,0,0,0,0,0,0,0,0,0
198207,107.09 ,6.82330 ,13.96670 ,1.20653 ,0.11350 ,0.14610 ,0.16800 ,0.13520 ,-0.01155 ,0.01050 ,0.00515 ,0.05010 ,0.05400 ,0.00096 ,-0.00206 ,-0.02020 ,-0.02206 ,0,0,0,0,0,0,0,0,0,0,0,0
198208,119.51 ,6.83670 ,13.76330 ,1.08242 ,0.08680 ,0.13710 ,0.16320 ,0.12540 ,-0.00286 ,0.00760 ,0.00205 ,0.07810 ,0.08370 ,0.00642 ,-0.00222 ,0.12740 ,0.11665 ,1,1,0,0,0,0,1,1,1,1,0,0
198209,120.42 ,6.85000 ,13.56000 ,1.08854 ,0.07920 ,0.12940 ,0.15630 ,0.11830 ,0.00055 ,0.00510 ,0.00205 ,0.06180 ,0.06230 ,0.00213 ,-0.00186 ,0.01050 ,0.00772 ,1,1,1,1,1,0,1,1,1,1,0,1
198210,133.71 ,6.85670 ,13.25330 ,0.98375 ,0.07710 ,0.12120 ,0.14730 ,0.11120 ,0.00656 ,0.00590 ,0.00306 ,0.06340 ,0.07590 ,0.00613 ,-0.00183 ,0.11386 ,0.11124 ,1,1,1,1,1,1,1,1,1,1,1,1
198211,138.54 ,6.86330 ,12.94670 ,0.93873 ,0.08070 ,0.11680 ,0.14300 ,0.11250 ,0.00096 ,0.00630 ,-0.00204 ,-0.00020 ,0.02010 ,0.00549 ,-0.00186 ,0.04575 ,0.03755 ,1,1,1,1,1,1,1,1,1,1,1,1
198212,140.64 ,6.87000 ,12.64000 ,0.93221 ,0.07940 ,0.11830 ,0.14140 ,0.10950 ,0.00299 ,0.00670 ,-0.00408 ,0.03120 ,0.01080 ,0.00249 ,-0.00135 ,0.01684 ,0.01468 ,1,1,1,1,1,1,1,1,1,1,1,1
198301,145.30 ,6.88330 ,12.56670 ,0.90694 ,0.07860 ,0.11790 ,0.13940 ,0.11130 ,0.00219 ,0.00690 ,0.00205 ,-0.03090 ,-0.00940 ,0.00328 ,-0.00136 ,0.03529 ,0.03332 ,1,1,1,1,1,1,1,1,1,1,1,1
198302,148.06 ,6.89670 ,12.49330 ,0.87685 ,0.08110 ,0.12010 ,0.13950 ,0.10600 ,0.00036 ,0.00620 ,0.00102 ,0.04920 ,0.04280 ,0.00191 ,-0.00138 ,0.02573 ,0.01854 ,1,1,1,1,1,1,1,1,1,1,1,1
198303,152.96 ,6.91000 ,12.42000 ,0.78007 ,0.08350 ,0.11730 ,0.13610 ,0.10830 ,0.00599 ,0.00630 ,0.00000 ,-0.00940 ,0.00720 ,0.00157 ,-0.00121 ,0.03547 ,0.03246 ,1,1,1,1,1,1,1,1,1,1,1,1
198304,164.42 ,6.92000 ,12.47670 ,0.71889 ,0.08210 ,0.11510 ,0.13290 ,0.10510 ,0.00663 ,0.00710 ,0.00715 ,0.03500 ,0.05480 ,0.00142 ,-0.00087 ,0.07572 ,0.07466 ,1,1,1,1,1,1,1,1,1,1,1,1
198305,162.39 ,6.93000 ,12.53330 ,0.73460 ,0.08190 ,0.11460 ,0.13090 ,0.11120 ,0.01043 ,0.00690 ,0.00609 ,-0.03860 ,-0.03240 ,0.00108 ,-0.00064 ,-0.00569 ,-0.01210 ,1,1,1,1,1,1,0,1,1,1,1,1
198306,168.11 ,6.94000 ,12.59000 ,0.72138 ,0.08790 ,0.11740 ,0.13370 ,0.11190 ,0.01583 ,0.00670 ,0.00302 ,0.00390 ,-0.00460 ,0.00140 ,-0.00083 ,0.03697 ,0.03372 ,1,1,1,1,1,1,1,1,1,1,1,1
198307,162.56 ,6.96000 ,12.82670 ,0.73506 ,0.09080 ,0.12150 ,0.13390 ,0.11980 ,0.02538 ,0.00740 ,0.00402 ,-0.04860 ,-0.04550 ,0.00229 ,-0.00125 ,-0.03124 ,-0.03232 ,1,1,1,1,1,1,0,1,0,1,1,1
198308,164.40 ,6.98000 ,13.06330 ,0.72482 ,0.09340 ,0.12510 ,0.13640 ,0.12100 ,0.01947 ,0.00760 ,0.00300 ,0.00200 ,0.00510 ,0.00137 ,-0.00130 ,0.01586 ,0.00948 ,1,1,1,1,1,1,1,0,1,1,1,1
198309,166.07 ,7.00000 ,13.30000 ,0.71485 ,0.09000 ,0.12370 ,0.13550 ,0.11570 ,0.02318 ,0.00760 ,0.00499 ,0.05050 ,0.03920 ,0.00106 ,-0.00183 ,0.01411 ,0.01084 ,1,1,1,1,1,1,1,1,0,1,1,1
198310,163.55 ,7.03000 ,13.54330 ,0.71947 ,0.08640 ,0.12250 ,0.13460 ,0.11880 ,0.02474 ,0.00760 ,0.00298 ,-0.01320 ,-0.00250 ,0.00112 ,-0.00170 ,-0.01311 ,-0.01470 ,1,1,1,1,1,1,0,0,1,0,1,1
198311,166.40 ,7.06000 ,13.78670 ,0.69082 ,0.08760 ,0.12410 ,0.13610 ,0.11760 ,0.02664 ,0.00700 ,0.00198 ,0.01830 ,0.01420 ,0.00084 ,-0.00160 ,0.02385 ,0.01736 ,1,1,1,1,1,1,1,1,1,1,1,1
198312,164.93 ,7.09000 ,14.03000 ,0.70036 ,0.09000 ,0.12570 ,0.13750 ,0.11970 ,0.02706 ,0.00730 ,0.00099 ,-0.00590 ,-0.00330 ,0.00053 ,-0.00169 ,-0.00575 ,-0.00870 ,1,1,1,1,1,1,0,1,0,0,1,1
198401,163.41 ,7.12000 ,14.44000 ,0.72220 ,0.08900 ,0.12200 ,0.13650 ,0.11800 ,0.03074 ,0.00760 ,0.00592 ,0.02440 ,0.02700 ,0.00079 ,-0.00210 ,-0.00390 ,-0.00566 ,0,1,0,1,1,1,0,0,0,1,0,1
198402,157.06 ,7.15000 ,14.85000 ,0.76345 ,0.09090 ,0.12080 ,0.13590 ,0.12170 ,0.02670 ,0.00710 ,0.00491 ,-0.01780 ,-0.01720 ,0.00202 ,-0.00193 ,-0.03403 ,-0.03951 ,0,0,0,0,0,0,0,0,0,0,0,1
198403,159.18 ,7.18000 ,15.26000 ,0.76248 ,0.09520 ,0.12570 ,0.13990 ,0.12530 ,0.02410 ,0.00730 ,0.00195 ,-0.01560 ,-0.02350 ,0.00135 ,-0.00201 ,0.01730 ,0.01371 ,0,0,0,0,0,0,1,0,0,0,0,1
198404,160.05 ,7.22330 ,15.57330 ,0.75866 ,0.09690 ,0.12810 ,0.14310 ,0.12840 ,0.02268 ,0.00810 ,0.00487 ,-0.01050 ,-0.00730 ,0.00104 ,-0.00191 ,0.00678 ,0.00523 ,0,0,0,0,0,0,1,1,0,0,0,0
198405,150.55 ,7.26670 ,15.88670 ,0.80391 ,0.09830 ,0.13280 ,0.14740 ,0.13810 ,0.02151 ,0.00780 ,0.00291 ,-0.05160 ,-0.04830 ,0.00093 ,-0.00174 ,-0.05313 ,-0.05954 ,0,0,0,0,0,0,0,0,0,0,0,0
198406,153.18 ,7.31000 ,16.20000 ,0.78435 ,0.09870 ,0.13550 ,0.15050 ,0.13740 ,0.00130 ,0.00750 ,0.00290 ,0.01500 ,0.01990 ,0.00168 ,-0.00188 ,0.02294 ,0.01871 ,0,0,0,0,0,0,1,0,0,0,0,0
198407,150.66 ,7.33330 ,16.32000 ,0.79639 ,0.10120 ,0.13440 ,0.15150 ,0.12930 ,-0.00186 ,0.00820 ,0.00386 ,0.06930 ,0.05860 ,0.00087 ,-0.00134 ,-0.01377 ,-0.01564 ,0,0,0,0,0,0,0,1,0,0,0,0
198408,166.68 ,7.35670 ,16.44000 ,0.72543 ,0.10470 ,0.12870 ,0.14630 ,0.12700 ,-0.00310 ,0.00830 ,0.00384 ,0.02660 ,0.03070 ,0.00313 ,-0.00144 ,0.11244 ,0.10575 ,1,1,1,0,0,0,1,1,1,1,1,1
198409,166.10 ,7.38000 ,16.56000 ,0.73605 ,0.10370 ,0.12660 ,0.14350 ,0.12350 ,-0.00949 ,0.00860 ,0.00478 ,0.03420 ,0.03140 ,0.00094 ,-0.00141 ,-0.00006 ,-0.00329 ,1,1,1,1,1,1,0,1,1,1,1,1
198410,166.09 ,7.43000 ,16.58670 ,0.73564 ,0.09740 ,0.12630 ,0.13940 ,0.11730 ,-0.01353 ,0.01000 ,0.00286 ,0.05610 ,0.05720 ,0.00129 ,-0.00187 ,0.00333 ,0.00022 ,1,1,1,1,1,1,0,0,1,1,1,1
198411,163.58 ,7.48000 ,16.61330 ,0.74705 ,0.08610 ,0.12290 ,0.13480 ,0.11690 ,-0.02188 ,0.00730 ,0.00000 ,0.01180 ,0.02120 ,0.00102 ,-0.00163 ,-0.00984 ,-0.01495 ,1,1,1,1,1,1,0,0,0,1,1,0
198412,167.24 ,7.53000 ,16.64000 ,0.73310 ,0.08060 ,0.12130 ,0.13400 ,0.11700 ,-0.02720 ,0.00640 ,0.00000 ,0.00910 ,0.01280 ,0.00119 ,-0.00113 ,0.02556 ,0.02184 ,1,1,1,1,1,1,1,1,1,1,1,1
198501,179.63 ,7.57330 ,16.55670 ,0.69026 ,0.07760 ,0.12080 ,0.13260 ,0.11270 ,-0.02991 ,0.00650 ,0.00190 ,0.03640 ,0.03250 ,0.00164 ,-0.00155 ,0.07687 ,0.07474 ,1,1,1,1,1,1,1,1,1,1,1,1
198502,181.19 ,7.61670 ,16.47330 ,0.69174 ,0.08270 ,0.12130 ,0.13230 ,0.12090 ,-0.02452 ,0.00580 ,0.00474 ,-0.04930 ,-0.03730 ,0.00075 ,-0.00154 ,0.01417 ,0.00889 ,1,1,1,1,1,1,1,1,1,1,1,1
198503,180.66 ,7.66000 ,16.39000 ,0.72365 ,0.08520 ,0.12560 ,0.13690 ,0.11810 ,-0.02482 ,0.00620 ,0.00377 ,0.03070 ,0.01790 ,0.00080 ,-0.00188 ,-0.00064 ,-0.00398 ,1,1,1,1,1,1,0,1,1,1,1,1
198504,179.83 ,7.68670 ,16.13000 ,0.72866 ,0.07950 ,0.12230 ,0.13510 ,0.11620 ,-0.02241 ,0.00720 ,0.00470 ,0.02420 ,0.02960 ,0.00046 ,-0.00208 ,-0.00370 ,-0.00541 ,1,1,1,1,1,1,0,0,1,1,1,1
198505,189.55 ,7.71330 ,15.87000 ,0.69689 ,0.07480 ,0.11720 ,0.13150 ,0.10620 ,-0.02548 ,0.00660 ,0.00374 ,0.08960 ,0.08200 ,0.00083 ,-0.00219 ,0.06274 ,0.05685 ,1,1,1,1,1,1,1,1,1,1,1,1
198506,191.85 ,7.74000 ,15.61000 ,0.68643 ,0.06950 ,0.10940 ,0.12400 ,0.10550 ,-0.02661 ,0.00550 ,0.00280 ,0.01420 ,0.00830 ,0.00074 ,-0.00220 ,0.01607 ,0.01293 ,1,1,1,1,1,1,1,1,1,1,1,1
198507,190.92 ,7.77330 ,15.48330 ,0.68032 ,0.07080 ,0.10970 ,0.12430 ,0.10910 ,-0.02464 ,0.00620 ,0.00186 ,-0.01800 ,-0.01210 ,0.00072 ,-0.00213 ,-0.00332 ,-0.00524 ,1,1,1,1,1,1,0,1,1,1,1,1
198508,188.63 ,7.80670 ,15.35670 ,0.68718 ,0.07140 ,0.11050 ,0.12500 ,0.10680 ,-0.02423 ,0.00550 ,0.00186 ,0.02590 ,0.02600 ,0.00063 ,-0.00226 ,-0.00647 ,-0.01187 ,1,1,1,1,1,1,0,0,0,1,1,1
198509,182.08 ,7.84000 ,15.23000 ,0.68996 ,0.07100 ,0.11070 ,0.12480 ,0.10820 ,-0.03129 ,0.00600 ,0.00278 ,-0.00210 ,0.00710 ,0.00087 ,-0.00212 ,-0.03325 ,-0.03620 ,0,1,1,1,1,1,0,0,0,1,1,1
198510,189.82 ,7.86000 ,15.02330 ,0.66703 ,0.07160 ,0.11020 ,0.12360 ,0.10510 ,-0.02707 ,0.00650 ,0.00369 ,0.03380 ,0.03290 ,0.00091 ,-0.00192 ,0.04508 ,0.04265 ,1,1,0,1,1,1,1,1,0,1,1,1
198511,202.17 ,7.88000 ,14.81670 ,0.62270 ,0.07240 ,0.10550 ,0.11990 ,0.10110 ,-0.02772 ,0.00610 ,0.00276 ,0.04010 ,0.03700 ,0.00094 ,-0.00181 ,0.07189 ,0.06663 ,1,1,1,1,1,1,1,1,1,1,1,1
198512,211.28 ,7.90000 ,14.61000 ,0.59269 ,0.07100 ,0.10160 ,0.11580 ,0.09560 ,-0.01947 ,0.00650 ,0.00275 ,0.05410 ,0.04690 ,0.00123 ,-0.00172 ,0.04816 ,0.04516 ,1,1,1,1,1,1,1,1,1,1,1,1
198601,211.78 ,7.94000 ,14.58000 ,0.58352 ,0.07070 ,0.10050 ,0.11440 ,0.09580 ,-0.01917 ,0.00560 ,0.00274 ,-0.00250 ,0.00450 ,0.00192 ,-0.00185 ,0.00471 ,0.00296 ,1,1,1,1,1,1,1,1,1,1,1,1
198602,226.92 ,7.98000 ,14.55000 ,0.53638 ,0.07060 ,0.09670 ,0.11110 ,0.08410 ,-0.01791 ,0.00530 ,-0.00274 ,0.11450 ,0.07520 ,0.00109 ,-0.00199 ,0.07653 ,0.07156 ,1,1,1,1,1,1,1,1,1,1,1,1
198603,238.90 ,8.02000 ,14.52000 ,0.51963 ,0.06560 ,0.09000 ,0.10500 ,0.07660 ,-0.01642 ,0.00600 ,-0.00457 ,0.07700 ,0.02560 ,0.00137 ,-0.00192 ,0.05583 ,0.05332 ,1,1,1,1,1,1,1,1,1,1,1,1
198604,235.52 ,8.04670 ,14.58330 ,0.52971 ,0.06060 ,0.08790 ,0.10190 ,0.07820 ,-0.02458 ,0.00520 ,-0.00184 ,-0.00800 ,0.00160 ,0.00246 ,-0.00223 ,-0.01335 ,-0.01505 ,1,1,1,1,1,1,0,1,1,1,1,1
198605,247.35 ,8.07330 ,14.64670 ,0.50354 ,0.06150 ,0.09090 ,0.10290 ,0.08480 ,-0.02187 ,0.00490 ,0.00276 ,-0.05050 ,-0.01640 ,0.00137 ,-0.00222 ,0.05533 ,0.05080 ,1,1,1,1,1,1,1,1,1,1,1,1
198606,250.84 ,8.10000 ,14.71000 ,0.49928 ,0.06210 ,0.09130 ,0.10340 ,0.07900 ,-0.01229 ,0.00520 ,0.00551 ,0.06130 ,0.02180 ,0.00160 ,-0.00256 ,0.01574 ,0.01331 ,1,1,1,1,1,1,1,1,1,1,1,1
198607,236.12 ,8.14330 ,14.75670 ,0.53230 ,0.05830 ,0.08880 ,0.10160 ,0.08090 ,-0.01129 ,0.00520 ,0.00000 ,-0.01080 ,0.00310 ,0.00242 ,-0.00236 ,-0.05754 ,-0.05938 ,1,1,1,1,1,1,0,0,1,1,1,1
198608,252.93 ,8.18670 ,14.80330 ,0.49780 ,0.05530 ,0.08720 ,0.10180 ,0.07630 ,-0.00968 ,0.00460 ,0.00183 ,0.04990 ,0.02750 ,0.00126 ,-0.00263 ,0.07442 ,0.07008 ,1,1,1,1,1,1,1,1,1,1,1,1
198609,231.32 ,8.23000 ,14.85000 ,0.53463 ,0.05210 ,0.08890 ,0.10200 ,0.08270 ,-0.00514 ,0.00450 ,0.00456 ,-0.05000 ,-0.01140 ,0.00421 ,-0.00238 ,-0.08324 ,-0.08566 ,0,1,1,1,1,1,0,0,0,0,1,1
198610,243.98 ,8.24670 ,14.72670 ,0.50325 ,0.05180 ,0.08860 ,0.10240 ,0.08030 ,-0.00802 ,0.00460 ,0.00091 ,0.02890 ,0.01890 ,0.00099 ,-0.00226 ,0.05654 ,0.05381 ,1,1,0,1,1,1,1,0,1,1,1,1
198611,249.22 ,8.26330 ,14.60330 ,0.49367 ,0.05350 ,0.08680 ,0.10070 ,0.07790 ,-0.00212 ,0.00390 ,0.00091 ,0.02670 ,0.02330 ,0.00173 ,-0.00241 ,0.02488 ,0.01972 ,1,1,1,1,0,1,1,1,0,1,1,1
198612,242.17 ,8.28000 ,14.48000 ,0.49843 ,0.05530 ,0.08490 ,0.09970 ,0.07890 ,-0.01138 ,0.00490 ,0.00091 ,-0.00180 ,0.01170 ,0.00126 ,-0.00224 ,-0.02751 ,-0.03017 ,0,1,1,1,1,1,0,0,1,0,1,1
198701,274.08 ,8.30000 ,14.68670 ,0.43790 ,0.05430 ,0.08360 ,0.09720 ,0.07780 ,-0.00584 ,0.00420 ,0.00633 ,0.01610 ,0.02160 ,0.00248 ,-0.00205 ,0.13518 ,0.13372 ,1,1,1,1,1,1,1,1,1,1,1,1
198702,284.20 ,8.32000 ,14.89330 ,0.42491 ,0.05590 ,0.08380 ,0.09650 ,0.07630 ,-0.00451 ,0.00430 ,0.00360 ,0.02020 ,0.00580 ,0.00141 ,-0.00204 ,0.04178 ,0.03785 ,1,1,1,1,1,1,1,1,1,1,1,1
198703,291.70 ,8.34000 ,15.10000 ,0.42804 ,0.05590 ,0.08360 ,0.09610 ,0.07950 ,-0.00222 ,0.00470 ,0.00448 ,-0.02230 ,-0.00870 ,0.00197 ,-0.00204 ,0.02634 ,0.02383 ,1,1,1,1,1,1,1,1,1,1,1,1
198704,288.36 ,8.40000 ,14.87330 ,0.43147 ,0.05640 ,0.08850 ,0.10040 ,0.08590 ,0.00449 ,0.00440 ,0.00535 ,-0.04730 ,-0.05020 ,0.00419 ,-0.00173 ,-0.00905 ,-0.01109 ,1,1,1,1,1,1,0,1,1,1,1,1
198705,290.10 ,8.46000 ,14.64670 ,0.43049 ,0.05660 ,0.09330 ,0.10510 ,0.08800 ,0.00694 ,0.00380 ,0.00355 ,-0.01050 ,-0.00520 ,0.00249 ,-0.00167 ,0.00913 ,0.00520 ,1,1,1,1,1,1,1,0,1,1,1,1
198706,304.00 ,8.52000 ,14.42000 ,0.40789 ,0.05670 ,0.09320 ,0.10520 ,0.08770 ,0.00520 ,0.00480 ,0.00354 ,0.00980 ,0.01550 ,0.00107 ,-0.00175 ,0.05014 ,0.04765 ,1,1,1,1,1,1,1,1,1,1,1,1
198707,318.66 ,8.56670 ,14.90000 ,0.38354 ,0.05690 ,0.09420 ,0.10610 ,0.09070 ,0.00188 ,0.00460 ,0.00264 ,-0.01780 ,-0.01190 ,0.00082 ,-0.00165 ,0.04984 ,0.04788 ,1,1,1,1,1,1,1,1,1,1,1,1
198708,329.80 ,8.61330 ,15.38000 ,0.37045 ,0.06040 ,0.09670 ,0.10800 ,0.09360 ,0.00200 ,0.00470 ,0.00527 ,-0.01650 ,-0.00750 ,0.00178 ,-0.00164 ,0.03911 ,0.03544 ,1,1,1,1,1,1,1,1,1,1,1,1
198709,321.83 ,8.66000 ,15.86000 ,0.37997 ,0.06400 ,0.10180 ,0.11310 ,0.09920 ,0.00635 ,0.00450 ,0.00524 ,-0.03690 ,-0.04220 ,0.00253 ,-0.00283 ,-0.02194 ,-0.02408 ,1,1,1,1,1,1,0,1,1,1,1,1
198710,251.79 ,8.71000 ,16.40670 ,0.49485 ,0.06130 ,0.10520 ,0.11620 ,0.09260 ,0.01048 ,0.00600 ,0.00261 ,0.06230 ,0.05070 ,0.07095 ,-0.00290 ,-0.21580 ,-0.21794 ,0,0,0,0,1,1,0,0,0,0,0,1
198711,230.30 ,8.76000 ,16.95330 ,0.53803 ,0.05690 ,0.10010 ,0.11230 ,0.09310 ,0.00990 ,0.00350 ,0.00087 ,0.00370 ,0.01250 ,0.00679 ,-0.00279 ,-0.08187 ,-0.08654 ,0,0,0,0,0,0,0,0,0,0,0,0
198712,247.08 ,8.81000 ,17.50000 ,0.50881 ,0.05770 ,0.10110 ,0.11290 ,0.09200 ,0.01327 ,0.00390 ,0.00000 ,0.01650 ,0.02120 ,0.00685 ,-0.00270 ,0.07392 ,0.07103 ,0,0,0,0,0,0,1,0,0,0,0,1
198801,257.07 ,8.85670 ,17.86330 ,0.50377 ,0.05810 ,0.09880 ,0.11070 ,0.08520 ,0.00842 ,0.00290 ,0.00260 ,0.06660 ,0.05170 ,0.00916 ,-0.00243 ,0.04271 ,0.04109 ,0,0,0,0,0,0,1,1,1,0,0,0
198802,267.82 ,8.90330 ,18.22670 ,0.47620 ,0.05660 ,0.09400 ,0.10620 ,0.08540 ,0.00879 ,0.00460 ,0.00259 ,0.00520 ,0.01380 ,0.00197 ,-0.00246 ,0.04745 ,0.04057 ,0,0,0,0,0,0,1,1,1,0,0,0
198803,258.89 ,8.95000 ,18.59000 ,0.50753 ,0.05700 ,0.09390 ,0.10570 ,0.09010 ,0.00608 ,0.00440 ,0.00431 ,-0.03070 ,-0.01880 ,0.00166 ,-0.00257 ,-0.03085 ,-0.03337 ,0,0,0,0,0,0,0,1,1,0,0,0
198804,261.33 ,9.04330 ,19.61670 ,0.49647 ,0.05910 ,0.09670 ,0.10900 ,0.09290 ,0.00506 ,0.00460 ,0.00515 ,-0.01600 ,-0.01490 ,0.00346 ,-0.00282 ,0.01052 ,0.00877 ,0,0,0,0,0,0,1,0,1,1,0,0
198805,262.16 ,9.13670 ,20.64330 ,0.49677 ,0.06260 ,0.09900 ,0.11040 ,0.09520 ,0.00135 ,0.00510 ,0.00342 ,-0.01020 ,-0.00570 ,0.00256 ,-0.00270 ,0.00801 ,0.00288 ,1,0,0,0,0,0,1,1,0,1,0,0
198806,273.50 ,9.23000 ,21.67000 ,0.47112 ,0.06460 ,0.09860 ,0.11000 ,0.09170 ,-0.00540 ,0.00490 ,0.00426 ,0.03680 ,0.03790 ,0.00236 ,-0.00265 ,0.04768 ,0.04507 ,1,1,1,0,1,0,1,1,1,1,0,0
